$GPGGA,113828.00,3816.41159349,N,11652.23379084,E,1,25,0.528,9.035,M,-9.385,M,0.000,0*65
$GPGGA,113829.00,3816.41158615,N,11652.23380043,E,1,25,0.528,9.037,M,-9.385,M,0.000,0*66
$GPGGA,113830.00,3816.41157725,N,11652.23381920,E,1,25,0.528,9.065,M,-9.385,M,0.000,0*69
$GPGGA,113831.00,3816.41161042,N,11652.23383135,E,1,26,0.516,9.094,M,-9.385,M,0.000,0*65
$GPGGA,113832.00,3816.41161597,N,11652.23378882,E,1,26,0.516,9.121,M,-9.385,M,0.000,0*65
$GPGGA,113833.00,3816.41161841,N,11652.23377466,E,1,26,0.516,9.151,M,-9.385,M,0.000,0*6C
$GPGGA,113834.00,3816.41158178,N,11652.23377374,E,1,26,0.516,9.173,M,-9.385,M,0.000,0*66
$GPGGA,113835.00,3816.41157573,N,11652.23379320,E,1,26,0.516,9.155,M,-9.385,M,0.000,0*6C
$GPGGA,113836.00,3816.41161868,N,11652.23378539,E,1,26,0.516,9.136,M,-9.385,M,0.000,0*67
$GPGGA,113837.00,3816.41162039,N,11652.23379170,E,1,26,0.516,9.112,M,-9.385,M,0.000,0*67
$GPGGA,113838.00,3816.41163123,N,11652.23376784,E,1,26,0.516,9.145,M,-9.385,M,0.000,0*63
$GPGGA,113839.00,3816.41162529,N,11652.23376494,E,1,26,0.516,9.146,M,-9.385,M,0.000,0*6C
$GPGGA,113840.00,3816.41160551,N,11652.23375751,E,1,26,0.516,9.113,M,-9.385,M,0.000,0*66
$GPGGA,113841.00,3816.41161018,N,11652.23373127,E,1,26,0.516,9.101,M,-9.385,M,0.000,0*6C
$GPGGA,113842.00,3816.41158389,N,11652.23370507,E,1,26,0.516,9.138,M,-9.385,M,0.000,0*61
$GPGGA,113843.00,3816.41155437,N,11652.23369740,E,1,26,0.516,9.144,M,-9.385,M,0.000,0*6D
$GPGGA,113844.00,3816.41156443,N,11652.23369464,E,1,26,0.516,9.165,M,-9.385,M,0.000,0*6C
$GPGGA,113845.00,3816.41159206,N,11652.23367899,E,1,26,0.516,9.165,M,-9.385,M,0.000,0*65
$GPGGA,113846.00,3816.41157495,N,11652.23365455,E,1,26,0.516,9.203,M,-9.385,M,0.000,0*69
$GPGGA,113847.00,3816.41155532,N,11652.23366222,E,1,26,0.516,9.250,M,-9.385,M,0.000,0*65
$GPGGA,113848.00,3816.41153669,N,11652.23367451,E,1,26,0.516,9.282,M,-9.385,M,0.000,0*6D
$GPGGA,113849.00,3816.41152629,N,11652.23366403,E,1,26,0.516,9.329,M,-9.385,M,0.000,0*6F
$GPGGA,113850.00,3816.41152529,N,11652.23365774,E,1,26,0.516,9.341,M,-9.385,M,0.000,0*6A
$GPGGA,113851.00,3816.41150976,N,11652.23368270,E,1,26,0.516,9.378,M,-9.385,M,0.000,0*69
$GPGGA,113852.00,3816.41149143,N,11652.23367376,E,1,26,0.516,9.379,M,-9.385,M,0.000,0*65
$GPGGA,113853.00,3816.41147493,N,11652.23371531,E,1,26,0.516,9.379,M,-9.385,M,0.000,0*60
$GPGGA,113854.00,3816.41146361,N,11652.23371994,E,1,26,0.516,9.353,M,-9.385,M,0.000,0*67
$GPGGA,113855.00,3816.41147011,N,11652.23374020,E,1,26,0.516,9.321,M,-9.385,M,0.000,0*65
$GPGGA,113856.00,3816.41147212,N,11652.23375238,E,1,26,0.516,9.343,M,-9.385,M,0.000,0*69
$GPGGA,113857.00,3816.41146766,N,11652.23377602,E,1,26,0.516,9.423,M,-9.385,M,0.000,0*61
$GPGGA,113858.00,3816.41147618,N,11652.23377812,E,1,26,0.516,9.481,M,-9.385,M,0.000,0*60
$GPGGA,113859.00,3816.41147993,N,11652.23377196,E,1,26,0.516,9.531,M,-9.385,M,0.000,0*62
$GPGGA,113900.00,3816.41150536,N,11652.23378171,E,1,26,0.516,9.501,M,-9.385,M,0.000,0*6F
$GPGGA,113901.00,3816.41151254,N,11652.23380874,E,1,26,0.516,9.476,M,-9.385,M,0.000,0*66
$GPGGA,113902.00,3816.41152264,N,11652.23380485,E,1,26,0.516,9.515,M,-9.385,M,0.000,0*63
$GPGGA,113903.00,3816.41153031,N,11652.23380373,E,1,26,0.516,9.482,M,-9.385,M,0.000,0*60
$GPGGA,113904.00,3816.41154578,N,11652.23378890,E,1,26,0.516,9.445,M,-9.385,M,0.000,0*62
$GPGGA,113905.00,3816.41157120,N,11652.23378348,E,1,26,0.516,9.426,M,-9.385,M,0.000,0*62
$GPGGA,113906.00,3816.41160354,N,11652.23379805,E,1,26,0.516,9.400,M,-9.385,M,0.000,0*63
$GPGGA,113907.00,3816.41160009,N,11652.23377961,E,1,26,0.516,9.394,M,-9.385,M,0.000,0*6E
$GPGGA,113908.00,3816.41160213,N,11652.23378505,E,1,26,0.516,9.388,M,-9.385,M,0.000,0*64
$GPGGA,113909.00,3816.41157706,N,11652.23377646,E,1,26,0.516,9.381,M,-9.385,M,0.000,0*62
$GPGGA,113910.00,3816.41157263,N,11652.23376927,E,1,26,0.516,9.417,M,-9.385,M,0.000,0*6D
$GPGGA,113911.00,3816.41157837,N,11652.23376085,E,1,26,0.516,9.430,M,-9.385,M,0.000,0*63
$GPGGA,113912.00,3816.41159123,N,11652.23377557,E,1,26,0.516,9.435,M,-9.385,M,0.000,0*6C
$GPGGA,113913.00,3816.41158491,N,11652.23376201,E,1,26,0.516,9.411,M,-9.385,M,0.000,0*63
$GPGGA,113914.00,3816.41161140,N,11652.23375117,E,1,26,0.516,9.358,M,-9.385,M,0.000,0*6A
$GPGGA,113915.00,3816.41159469,N,11652.23374586,E,1,26,0.516,9.412,M,-9.385,M,0.000,0*6A
$GPGGA,113916.00,3816.41157790,N,11652.23374012,E,1,26,0.516,9.463,M,-9.385,M,0.000,0*6C
$GPGGA,113917.00,3816.41155490,N,11652.23373983,E,1,26,0.516,9.515,M,-9.385,M,0.000,0*6A
$GPGGA,113918.00,3816.41152746,N,11652.23373128,E,1,26,0.516,9.525,M,-9.385,M,0.000,0*60
$GPGGA,113919.00,3816.41151366,N,11652.23371177,E,1,26,0.516,9.555,M,-9.385,M,0.000,0*6B
$GPGGA,113920.00,3816.41148927,N,11652.23370410,E,1,26,0.516,9.561,M,-9.385,M,0.000,0*64
$GPGGA,113921.00,3816.41147932,N,11652.23371496,E,1,26,0.516,9.532,M,-9.385,M,0.000,0*67
$GPGGA,113922.00,3816.41147851,N,11652.23370128,E,1,26,0.516,9.491,M,-9.385,M,0.000,0*69
$GPGGA,113923.00,3816.41146913,N,11652.23370704,E,1,26,0.516,9.476,M,-9.385,M,0.000,0*6F
$GPGGA,113924.00,3816.41147553,N,11652.23369698,E,1,26,0.516,9.480,M,-9.385,M,0.000,0*64
$GPGGA,113925.00,3816.41147261,N,11652.23369344,E,1,26,0.516,9.448,M,-9.385,M,0.000,0*63
$GPGGA,113926.00,3816.41147908,N,11652.23370559,E,1,26,0.516,9.422,M,-9.385,M,0.000,0*6A
$GPGGA,113927.00,3816.41148870,N,11652.23369425,E,1,26,0.516,9.326,M,-9.385,M,0.000,0*6B
$GPGGA,113928.00,3816.41149047,N,11652.23368927,E,1,26,0.516,9.273,M,-9.385,M,0.000,0*66
$GPGGA,113929.00,3816.41150723,N,11652.23369463,E,1,26,0.516,9.269,M,-9.385,M,0.000,0*6D
$GPGGA,113930.00,3816.41154087,N,11652.23369505,E,1,26,0.516,9.235,M,-9.385,M,0.000,0*60
$GPGGA,113931.00,3816.41155626,N,11652.23368622,E,1,26,0.516,9.186,M,-9.385,M,0.000,0*61
$GPGGA,113932.00,3816.41156255,N,11652.23369780,E,1,26,0.516,9.124,M,-9.385,M,0.000,0*61
$GPGGA,113933.00,3816.41156008,N,11652.23369251,E,1,26,0.516,9.079,M,-9.385,M,0.000,0*6A
$GPGGA,113934.00,3816.41156300,N,11652.23369404,E,1,26,0.516,9.032,M,-9.385,M,0.000,0*6F
$GPGGA,113935.00,3816.41155333,N,11652.23369402,E,1,26,0.516,9.002,M,-9.385,M,0.000,0*68
$GPGGA,113936.00,3816.41158263,N,11652.23367538,E,1,26,0.516,8.996,M,-9.385,M,0.000,0*61
$GPGGA,113937.00,3816.41160180,N,11652.23365595,E,1,26,0.516,8.945,M,-9.385,M,0.000,0*6E
$GPGGA,113938.00,3816.41160329,N,11652.23365879,E,1,26,0.516,8.878,M,-9.385,M,0.000,0*60
$GPGGA,113939.00,3816.41158389,N,11652.23365857,E,1,26,0.516,8.902,M,-9.385,M,0.000,0*60
$GPGGA,113940.00,3816.41155057,N,11652.23367100,E,1,26,0.516,8.973,M,-9.385,M,0.000,0*6C
$GPGGA,113941.00,3816.41153771,N,11652.23367773,E,1,26,0.516,9.029,M,-9.385,M,0.000,0*6D
$GPGGA,113942.00,3816.41152517,N,11652.23370296,E,1,26,0.516,9.081,M,-9.385,M,0.000,0*67
$GPGGA,113943.00,3816.41151347,N,11652.23372644,E,1,26,0.516,9.128,M,-9.385,M,0.000,0*6D
$GPGGA,113944.00,3816.41149312,N,11652.23374492,E,1,26,0.516,9.216,M,-9.385,M,0.000,0*62
$GPGGA,113945.00,3816.41148454,N,11652.23372618,E,1,26,0.516,9.251,M,-9.385,M,0.000,0*62
$GPGGA,113946.00,3816.41145272,N,11652.23375807,E,1,26,0.516,9.389,M,-9.385,M,0.000,0*6D
$GPGGA,113947.00,3816.41141913,N,11652.23377374,E,1,26,0.516,9.505,M,-9.385,M,0.000,0*6B
$GPGGA,113948.00,3816.41140179,N,11652.23377620,E,1,26,0.516,9.564,M,-9.385,M,0.000,0*62
$GPGGA,113949.00,3816.41136348,N,11652.23375968,E,1,26,0.516,9.560,M,-9.385,M,0.000,0*67
$GPGGA,113950.00,3816.41134646,N,11652.23374380,E,1,26,0.516,9.549,M,-9.385,M,0.000,0*60
$GPGGA,113951.00,3816.41133075,N,11652.23373418,E,1,26,0.516,9.541,M,-9.385,M,0.000,0*69
$GPGGA,113952.00,3816.41133595,N,11652.23370871,E,1,26,0.516,9.515,M,-9.385,M,0.000,0*60
$GPGGA,113953.00,3816.41133285,N,11652.23371494,E,1,26,0.516,9.481,M,-9.385,M,0.000,0*6D
$GPGGA,113954.00,3816.41133567,N,11652.23369499,E,1,26,0.516,9.511,M,-9.385,M,0.000,0*6D
$GPGGA,113955.00,3816.41134447,N,11652.23369161,E,1,26,0.516,9.494,M,-9.385,M,0.000,0*66
$GPGGA,113956.00,3816.41131977,N,11652.23369475,E,1,26,0.516,9.419,M,-9.385,M,0.000,0*6B
$GPGGA,113957.00,3816.41130482,N,11652.23369739,E,1,26,0.516,9.375,M,-9.385,M,0.000,0*6A
$GPGGA,113958.00,3816.41131172,N,11652.23370982,E,1,26,0.516,9.369,M,-9.385,M,0.000,0*65
$GPGGA,113959.00,3816.41133104,N,11652.23371062,E,1,26,0.516,9.354,M,-9.385,M,0.000,0*6F
$GPGGA,114000.00,3816.41135090,N,11652.23370899,E,1,26,0.516,9.344,M,-9.385,M,0.000,0*6B
$GPGGA,114001.00,3816.41136714,N,11652.23371532,E,1,26,0.516,9.350,M,-9.385,M,0.000,0*6A
$GPGGA,114002.00,3816.41138905,N,11652.23370952,E,1,26,0.516,9.326,M,-9.385,M,0.000,0*63
$GPGGA,114003.00,3816.41137703,N,11652.23371094,E,1,26,0.516,9.346,M,-9.385,M,0.000,0*61
$GPGGA,114004.00,3816.41135331,N,11652.23370804,E,1,26,0.516,9.349,M,-9.385,M,0.000,0*6E
$GPGGA,114005.00,3816.41136104,N,11652.23368475,E,1,26,0.516,9.327,M,-9.385,M,0.000,0*63
$GPGGA,114006.00,3816.41133951,N,11652.23368535,E,1,26,0.516,9.290,M,-9.385,M,0.000,0*65
$GPGGA,114007.00,3816.41135019,N,11652.23370594,E,1,26,0.516,9.291,M,-9.385,M,0.000,0*64
